"Age","Attrition","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager"
0.238095238095238,1,3,0.000715819613457409,2,0.821428571428571,3,2,3,2,0.285714285714286,2,1,3,3,3,0.0536598209583992,0.435775948604698,5,2,14,3,2,0,0.15,4,3,0.1,2,0,0.176470588235294
0.261904761904762,0,3,0.921259842519685,2,0.714285714285714,4,2,2,1,0.3,4,3,5,1,1,0.472406529752501,0.325276048986147,1,1,11,3,3,1,0.25,1,3,0.25,9,0.533333333333333,0.470588235294118
0.333333333333333,0,3,0.166070150322119,2,0.142857142857143,2,2,1,2,0.714285714285714,4,1,7,2,1,0.120537124802528,0.520337281670347,0,2,12,3,4,2,0.175,5,2,0.15,2,0,0.294117647058824
0.0952380952380952,0,1,0.730851825340014,2,0.535714285714286,2,4,4,2,0.942857142857143,4,1,3,4,1,0.101421800947867,0.20999799237101,1,2,13,3,2,2,0.025,2,2,0.025,0,0,0
0.833333333333333,0,3,0.799570508231926,3,0.0357142857142857,4,2,1,1,0.685714285714286,2,4,4,4,2,0.759241706161137,0.80012045773941,2,1,16,3,3,0,0.775,3,3,0.625,8,0.2,0.411764705882353
0.476190476190476,0,3,0.192555476020043,2,0.0357142857142857,3,2,4,2,0.214285714285714,3,1,7,4,3,0.154555028962612,0.0888175065247942,5,2,11,3,3,0,0.15,3,3,0.075,2,0.0666666666666667,0.117647058823529
0.142857142857143,0,1,0.40873299928418,2,0.357142857142857,2,5,1,1,0.942857142857143,4,2,5,3,1,0.158083201685097,0.246456534832363,0,1,18,3,4,1,0.125,5,2,0.1,2,0.0666666666666667,0.176470588235294
0.380952380952381,0,3,0.226914817465999,2,0.214285714285714,4,2,1,1,0.328571428571429,3,3,6,2,3,0.578462348604529,0.770889379642642,0,1,11,3,3,0,0.325,4,3,0.3,6,0.133333333333333,0.647058823529412
0.0714285714285714,0,3,0.206871868289191,2,0.5,2,2,3,2,0.942857142857143,3,1,7,4,3,0.0117430226434966,0.690102389078498,1,1,14,3,4,0,0,6,3,0,0,0,0
0.571428571428571,0,3,0.421617752326414,3,0.25,4,3,3,2,0.257142857142857,3,2,8,2,2,0.306266456029489,0.766071070066252,0,1,11,3,4,1,0.25,2,3,0.225,7,0.266666666666667,0.117647058823529
0.357142857142857,0,3,0.58840372226199,2,0.0357142857142857,3,4,3,2,0.685714285714286,3,1,3,4,3,0.0783043707214323,0.183738205179683,4,1,11,3,4,0,0.175,3,3,0.025,1,0,0
0.619047619047619,0,3,0.971367215461704,2,0.321428571428571,4,5,4,2,0.157142857142857,3,2,1,4,2,0.287309110057925,0.683677976309978,2,2,13,3,4,0,0.225,5,4,0.1,2,0.0666666666666667,0.176470588235294
0.285714285714286,0,3,0.0164638511095204,2,0.285714285714286,2,4,4,2,0.757142857142857,2,1,3,3,3,0.0630331753554502,0.563059626581008,1,1,13,3,1,0,0.25,5,3,0.25,0,0.0666666666666667,0.470588235294118
0.5,1,3,0.567644953471725,3,0.142857142857143,3,6,4,2,0.371428571428571,3,2,9,4,2,0.0567140600315956,0.0498293515358362,3,1,14,3,3,1,0.475,6,4,0.025,0,0,0
0.142857142857143,1,3,0.508947745168218,2,0,3,4,2,2,0.442857142857143,3,1,7,4,2,0.0676145339652449,0.0371812888978117,2,2,16,3,1,1,0.15,2,2,0.05,0,0.133333333333333,0
0.595238095238095,0,3,0.838224767358626,2,0.0357142857142857,2,4,4,1,0.6,4,1,7,3,1,0.0861506055818852,0.796185504918691,1,1,12,3,4,2,0.15,3,2,0.125,3,0.0666666666666667,0.235294117647059
0.761904761904762,1,3,0.549033643521832,3,0.0714285714285714,2,3,1,2,0.8,2,1,9,3,2,0.0881516587677725,0.068901826942381,1,2,14,3,3,0,0.075,2,3,0.075,2,0,0.117647058823529
0.404761904761905,0,3,0.564065855404438,3,0.0357142857142857,3,3,4,1,0.957142857142857,3,1,9,4,2,0.0529225908372828,0.304878538446095,1,1,13,3,1,0,0.05,3,3,0.05,2,0.133333333333333,0.117647058823529
0.428571428571429,0,3,0.536864710093057,2,0.142857142857143,4,2,2,1,0.742857142857143,2,1,7,1,2,0.126908899420748,0.440795021080104,9,2,14,3,4,1,0.15,3,4,0.025,1,0,0
0.357142857142857,0,2,0.743736578382248,3,0,3,2,3,1,0.171428571428571,4,2,8,1,2,0.229963138493944,0.0441276852037743,2,1,19,3,1,2,0.25,3,3,0.125,3,0.0666666666666667,0.176470588235294
0.214285714285714,0,3,0.814602720114531,2,0.0357142857142857,4,2,4,1,0.0428571428571429,3,1,3,1,1,0.0701421800947867,0.70752860871311,1,1,13,3,4,1,0.025,6,3,0.025,0,0,0
0.19047619047619,1,3,0.898353614889048,2,0.857142857142857,3,2,1,2,0.257142857142857,1,1,3,3,3,0.0676145339652449,0.339851435454728,1,1,12,3,3,0,0.025,2,2,0.025,0,0,0.0588235294117647
0.214285714285714,0,2,0.638511095204009,3,0.25,3,2,4,2,0.1,3,3,8,3,3,0.40637177461822,0.0353744228066653,1,1,15,3,4,0,0.225,0,3,0.225,8,0.0666666666666667,0.411764705882353
0.285714285714286,0,2,0.443092340730136,2,0,2,4,3,1,0.4,3,2,3,4,3,0.158083201685097,0.348805460750853,1,1,23,4,4,0,0.3,2,3,0.3,8,0.2,0.411764705882353
0.547619047619048,1,3,0.90050107372942,2,0.392857142857143,3,6,2,1,0.271428571428571,3,5,6,3,2,0.976092680358083,0.569604497088938,1,1,12,3,4,0,0.575,0,3,0.55,15,1,0.470588235294118
0.666666666666667,0,2,0.793843951324266,3,0.142857142857143,4,3,1,2,0.971428571428571,3,2,8,4,3,0.250816219062665,0.736839991969484,4,2,21,4,3,0,0.35,4,3,0.225,6,0,0.470588235294118
0.404761904761905,0,3,0.8067287043665,2,0.25,1,2,4,2,0.0857142857142857,4,1,3,4,2,0.0663507109004739,0.1123469182895,1,1,19,3,4,0,0.025,2,3,0.025,0,0,0.0588235294117647
0.714285714285714,1,3,0.375089477451682,2,0,2,2,1,2,0.971428571428571,2,3,3,3,3,0.230226434965771,0.690624372615941,9,2,13,3,4,0,0.575,2,3,0.025,0,0,0
0.238095238095238,1,3,0.953471725125268,2,0.142857142857143,4,6,3,2,0.285714285714286,3,1,3,3,3,0.128067403896788,0.364786187512548,1,2,13,3,3,0,0.05,3,2,0.05,2,0.133333333333333,0.117647058823529
0.404761904761905,0,1,0.712240515390122,2,0.357142857142857,2,4,3,2,0.7,2,3,1,1,2,0.467351237493418,0.249267215418591,2,2,13,3,3,1,0.25,3,3,0.1,0,0.133333333333333,0.176470588235294
0.19047619047619,0,3,0.959914101646385,3,0.785714285714286,3,3,3,1,0.242857142857143,2,2,8,4,2,0.165771458662454,0.776631198554507,7,2,19,3,3,1,0.125,2,2,0.05,2,0,0
0.357142857142857,0,2,0.29563350035791,2,0,2,2,1,1,0.971428571428571,3,3,6,4,3,0.655555555555556,0.52407147159205,1,2,12,3,3,0,0.375,1,3,0.375,14,0.533333333333333,0.705882352941177
0.404761904761905,0,2,0.537580529706514,3,0.607142857142857,5,2,2,2,0.585714285714286,3,3,8,1,2,0.424433912585571,0.358843605701666,1,1,22,4,4,1,0.225,3,2,0.225,8,0.0666666666666667,0.470588235294118
0.404761904761905,0,3,0.744452397995705,2,0.785714285714286,4,4,3,1,0,3,1,3,1,2,0.158241179568194,0.558442079903634,3,2,15,3,3,1,0.1,3,3,0.05,2,0.133333333333333,0.117647058823529
0.452380952380952,0,3,0.725125268432355,2,0,4,2,1,2,0.3,2,2,5,3,1,0.26245392311743,0.0238907849829352,1,1,18,3,3,1,0.175,2,4,0.175,5,0,0.411764705882353
0.333333333333333,0,3,0.232641374373658,2,0,3,4,1,2,0.0428571428571429,3,2,5,4,2,0.271353343865192,0.352660108411965,1,2,22,4,2,1,0.225,3,3,0.225,8,0.466666666666667,0.470588235294118
0.476190476190476,0,2,0.394416607015032,2,1,5,2,4,1,0.285714285714286,3,2,3,4,3,0.0735650342285413,0.134992973298534,1,1,11,3,4,0,0.25,2,3,0.25,3,0.6,0.529411764705882
0.761904761904762,0,3,0.634931997136722,2,0.214285714285714,2,4,2,1,0.185714285714286,2,5,6,3,1,0.933701948393892,0.586508733186107,5,2,12,3,4,1,0.725,2,2,0.675,3,0.866666666666667,0.470588235294118
0.428571428571429,0,3,0.802433786685755,2,0.25,3,6,3,1,0.414285714285714,3,3,1,3,1,0.478515007898894,0.245251957438265,1,1,13,3,2,3,0.425,2,3,0.425,14,0.8,0.470588235294118
0.880952380952381,0,3,0.525411596277738,2,0.25,3,4,4,1,0.0428571428571429,3,4,4,3,1,0.723907319641917,0.708130897410159,2,2,14,3,3,3,0.525,2,3,0.125,0,0,0.117647058823529
0.428571428571429,0,2,0.782390837508948,2,0.357142857142857,3,2,2,2,0.928571428571429,2,2,5,2,3,0.289099526066351,0.825617345914475,1,1,13,3,3,0,0.15,3,3,0.15,5,0,0.176470588235294
0.642857142857143,0,3,0.885468861846815,2,0.214285714285714,3,2,2,2,0.414285714285714,3,3,7,1,1,0.458925750394945,0.670267014655692,2,1,17,3,3,1,0.625,2,3,0.025,0,0,0
0.404761904761905,0,2,0.402290622763064,2,0,3,4,2,2,0.7,3,1,7,1,2,0.0624012638230648,0.151535836177474,4,1,13,3,4,1,0.125,2,2,0.075,2,0.0666666666666667,0.117647058823529
0.428571428571429,1,3,0.1546170365068,2,0.285714285714286,3,4,4,2,0.7,2,1,7,3,2,0.125276461295419,0.790323228267416,0,2,17,3,1,1,0.05,0,2,0.025,0,0,0
0.976190476190476,0,2,0.80386542591267,3,0,1,2,1,1,0.385714285714286,2,2,8,3,3,0.235071090047393,0.906404336478619,7,1,11,3,4,0,0.5,2,2,0.1,3,0.0666666666666667,0.176470588235294
0.261904761904762,0,3,0.877594846098783,2,0.0357142857142857,3,2,3,2,0.657142857142857,3,1,7,2,2,0.0892048446550816,0.114916683396908,0,1,23,4,4,1,0.15,3,3,0.125,4,0,0.235294117647059
0.333333333333333,0,3,0.319255547602004,2,0,3,2,2,2,0.514285714285714,3,2,7,2,2,0.274407582938389,0.210881349126681,1,1,17,3,2,2,0.25,3,3,0.25,4,0,0.529411764705882
0.428571428571429,0,3,0.0214745884037223,2,0.178571428571429,3,2,2,1,0.357142857142857,4,1,3,4,2,0.106845708267509,0.799357558723148,3,1,12,3,2,0,0.125,3,3,0.025,0,0,0
0.30952380952381,0,3,0.460987831066571,2,0.25,4,2,3,1,0.442857142857143,3,2,5,4,3,0.179831490258031,0.746356153382855,1,1,23,4,4,0,0.275,2,3,0.275,7,0.0666666666666667,0.470588235294118
0.642857142857143,0,3,0.0651395848246242,2,0.178571428571429,4,5,4,2,0.314285714285714,3,3,6,1,2,0.644339125855714,0.520899417787593,4,2,14,3,2,0,0.425,3,4,0,0,0,0
0.452380952380952,0,3,0.211166785969936,2,0.214285714285714,4,4,1,2,0,3,3,6,3,3,0.666403370194839,0.930094358562538,4,1,13,3,1,0,0.4,3,4,0.125,2,0,0.117647058823529
0.666666666666667,0,3,0.603435934144596,1,0.142857142857143,2,4,2,2,0.714285714285714,3,2,2,2,1,0.211269088994207,0.334511142340895,8,2,22,4,4,1,0.4,2,3,0.1,2,0,0.117647058823529
0.285714285714286,0,3,0.536864710093057,2,0,1,2,4,2,0.357142857142857,2,2,3,4,2,0.21679831490258,0.558281469584421,1,2,12,3,3,2,0.25,1,2,0.25,8,0.2,0
0.404761904761905,0,3,0.795991410164638,2,0,3,4,2,2,0,2,1,7,3,3,0.0974196945760927,0.971049989961855,1,1,18,3,1,0,0.15,3,3,0.15,4,0,0.235294117647059
0.880952380952381,0,3,0.00644237652111668,3,0,2,2,1,2,0.571428571428571,3,3,8,4,2,0.486045286993154,0.642360971692431,3,1,14,3,4,1,0.6,4,3,0.025,0,0.0666666666666667,0
0.476190476190476,0,1,0.33715103793844,2,0.178571428571429,3,4,2,1,0.7,1,2,7,4,1,0.227488151658768,0.546998594659707,7,2,12,3,4,3,0.425,3,3,0.325,11,0.0666666666666667,0.529411764705882
0.380952380952381,0,3,0.752326413743737,2,0,2,4,1,2,0.914285714285714,3,2,5,2,2,0.17461822011585,0.628066653282473,1,1,15,3,3,0,0.125,2,3,0.125,2,0.0666666666666667,0.176470588235294
0.904761904761905,0,3,0.929133858267717,2,0.214285714285714,3,2,4,2,0.271428571428571,1,3,5,4,3,0.329173249078462,0.787151174462959,4,1,11,3,1,0,0.925,3,2,0.15,4,0,0.117647058823529
0.119047619047619,0,3,0.314244810307802,3,0.0357142857142857,1,6,3,2,0.457142857142857,3,1,9,1,1,0.0691416535018431,0.298092752459346,3,1,13,3,3,1,0.075,3,3,0,0,0,0
0.285714285714286,0,3,0.133142448103078,2,0.0357142857142857,3,2,3,2,0.985714285714286,2,2,1,4,2,0.165508162190627,0.551535836177474,1,1,19,3,1,3,0.275,3,3,0.275,10,0.666666666666667,0.470588235294118
0.666666666666667,1,3,0.405869720830351,3,0.285714285714286,2,4,3,2,0.485714285714286,2,3,8,4,3,0.453396524486572,0.461834972897009,1,1,16,3,4,0,0.225,3,3,0.225,8,0.266666666666667,0.411764705882353
0.785714285714286,0,3,0.379384395132427,3,0.714285714285714,4,3,3,2,0.585714285714286,3,2,8,4,3,0.233385992627699,0.254125677574784,0,2,22,4,4,0,0.275,2,1,0.25,7,0.0666666666666667,0
0.285714285714286,0,3,0.881889763779528,3,0.107142857142857,2,4,3,1,0.471428571428571,2,2,8,2,1,0.221169036334913,0.709335474804256,1,2,12,3,2,3,0.275,4,2,0.275,8,0.133333333333333,0.411764705882353
0.666666666666667,0,2,0.383679312813171,2,0,3,4,3,2,0.142857142857143,2,3,1,1,2,0.508899420747762,0.0420799036338085,2,2,13,3,3,1,0.525,5,2,0.25,9,0.6,0.294117647058824
0.333333333333333,0,3,0.709377236936292,3,0.178571428571429,4,4,2,2,0.814285714285714,3,2,8,3,3,0.210689836756187,0.891668339690825,1,1,16,3,1,0,0.3,0,3,0.275,8,0.333333333333333,0.411764705882353
0.857142857142857,0,3,0.798138869005011,2,0.0357142857142857,4,6,1,1,0.428571428571429,3,3,6,3,2,0.660347551342812,0.879622565749849,9,1,12,3,1,1,0.4,5,1,0.1,3,0,0.176470588235294
0.238095238095238,0,1,0.0128847530422334,3,0.107142857142857,3,4,2,2,0.185714285714286,3,2,8,3,2,0.169141653501843,0.271792812688215,1,1,15,3,2,0,0.125,3,4,0.125,4,0,0.235294117647059
0.952380952380952,0,3,0.415175375805297,3,0.321428571428571,4,4,4,2,0.1,3,4,8,3,3,0.677356503422854,0.896004818309576,0,1,13,3,3,0,0.95,1,2,0.925,10,0.0666666666666667,0.470588235294118
0.619047619047619,0,1,0.277022190408017,2,0.785714285714286,3,4,2,2,0.528571428571429,3,2,3,2,2,0.0543970510795155,0.921461553904838,4,1,12,3,3,1,0.425,3,4,0.075,2,0.0666666666666667,0.117647058823529
0.452380952380952,1,3,0.504652827487473,1,0.178571428571429,4,1,3,2,0.471428571428571,3,1,2,1,1,0.0560294892048447,0.865448705079301,4,2,22,4,4,0,0.175,3,3,0.075,2,0,0.117647058823529
0.333333333333333,0,3,0.518969219756621,2,0,1,2,4,2,0.585714285714286,3,1,7,1,3,0.102527646129542,0.525356354145754,1,1,13,3,4,0,0.025,2,3,0.025,0,0,0
0.452380952380952,0,1,0.671438797423049,2,0.0357142857142857,2,2,3,2,1,2,2,1,4,1,0.218746708794102,0.552338887773539,5,1,14,3,4,1,0.425,2,4,0.025,0,0,0
0.166666666666667,0,3,0.843235504652827,2,0.214285714285714,1,4,4,2,0.485714285714286,2,1,7,4,2,0.0989994734070564,0.995904436860068,1,1,11,3,3,2,0.05,2,3,0.05,2,0.133333333333333,0.0588235294117647
0.785714285714286,0,2,0.969219756621331,2,0,4,4,1,1,0,2,3,1,1,3,0.340968931016324,0.951696446496687,3,1,20,4,3,0,0.575,1,2,0.325,12,0.8,0.470588235294118
0.380952380952381,1,2,0.397995705082319,2,0.214285714285714,3,2,1,2,0.514285714285714,1,2,3,3,3,0.266719325961032,0.834892591849026,1,2,24,4,4,0,0.225,3,3,0.225,7,0,0.352941176470588
0.857142857142857,0,1,0.0286327845382963,1,0.892857142857143,3,1,4,1,0,4,4,4,4,3,0.859347024749868,0.472876932342903,2,2,12,3,3,0,0.575,3,3,0.125,3,0.266666666666667,0.235294117647059
0.142857142857143,0,3,0.733715103793844,2,0.607142857142857,1,2,2,2,0.314285714285714,3,1,3,3,2,0.092943654555029,0.448223248343706,0,1,12,3,3,1,0.15,2,3,0.125,3,0.0666666666666667,0.117647058823529
0.452380952380952,0,3,0.778095919828203,3,0.0714285714285714,3,2,3,2,0.814285714285714,3,3,8,4,3,0.338020010531859,0.498373820517968,2,1,12,3,1,0,0.3,3,3,0.125,3,0.0666666666666667,0.176470588235294
0.380952380952381,0,3,0.896206156048676,2,0.142857142857143,3,4,3,1,0.214285714285714,2,3,4,1,3,0.559347024749868,0.141377233487252,2,1,12,3,4,0,0.35,6,3,0.275,10,0.333333333333333,0.470588235294118
0.428571428571429,0,2,0.977093772369363,3,0.357142857142857,2,6,2,1,0.885714285714286,3,3,8,4,2,0.459662980516061,0.837502509536238,0,1,14,3,3,1,0.25,6,3,0.225,7,0.133333333333333,0.470588235294118
0.428571428571429,0,3,0.586972083035075,2,0.0714285714285714,2,2,1,1,0.128571428571429,3,1,3,4,1,0.0961558715113218,0.0187512547681189,5,1,22,4,1,1,0.175,2,3,0.025,0,0,0
0.595238095238095,0,2,0.209019327129563,3,0.892857142857143,2,2,3,2,0.885714285714286,3,4,4,4,2,0.839915745129015,0.698654888576591,1,2,12,3,4,2,0.625,3,4,0.625,12,0.266666666666667,0.705882352941177
0.357142857142857,0,1,0.463851109520401,3,0.75,2,3,3,2,0.928571428571429,3,2,8,2,2,0.270510795155345,0.537482433246336,0,1,13,3,1,1,0.2,2,4,0.175,7,0,0.411764705882353
0.904761904761905,1,3,0.242662848962062,2,0.464285714285714,4,2,2,1,0.6,3,1,7,2,2,0.208214849921011,0.0970086328046577,9,2,18,3,1,3,0.175,2,3,0.125,4,0.266666666666667,0.176470588235294
0.785714285714286,0,3,0.416607015032212,2,0.178571428571429,3,2,1,2,0.3,3,5,6,3,3,0.97567140600316,0.175386468580606,7,1,13,3,3,0,0.575,5,3,0.5,18,1,0.882352941176471
0.19047619047619,0,3,0.528990694345025,2,0.178571428571429,3,5,3,1,0.228571428571429,2,1,7,2,2,0.071563981042654,0.851475607307769,1,1,19,3,3,0,0.125,3,2,0.125,4,0.266666666666667,0.176470588235294
0.952380952380952,1,3,0.0322118826055834,2,0.785714285714286,4,4,4,1,0.914285714285714,3,3,1,4,2,0.489889415481833,0.055049186910259,1,1,12,3,4,1,1,3,2,1,10,1,0.352941176470588
0.0238095238095238,1,3,0.304939155332856,3,0.75,1,3,4,2,0.285714285714286,3,1,9,3,3,0.0350710900473934,0.992812688215218,1,2,19,3,4,0,0,2,2,0,0,0,0
0.0952380952380952,0,3,0.352183249821045,2,0.0357142857142857,1,6,3,2,1,3,1,3,4,2,0.0797261716692996,0.690825135514957,0,1,14,3,3,1,0.075,2,3,0.05,1,0.133333333333333,0.0588235294117647
0.595238095238095,0,2,0.612025769506084,2,0.964285714285714,3,4,2,1,0.6,4,1,7,3,3,0.196419167983149,0.56197550692632,4,1,12,3,4,0,0.45,2,3,0.075,2,0.0666666666666667,0.117647058823529
0.761904761904762,0,2,0.506084466714388,3,0.392857142857143,3,3,3,1,0.671428571428571,3,3,8,4,3,0.43175355450237,0.182734390684601,4,1,11,3,4,0,0.4,3,3,0.05,2,0.133333333333333,0.0588235294117647
0.547619047619048,0,3,0.501073729420186,3,0.285714285714286,1,2,3,2,0.942857142857143,3,3,8,3,1,0.378093733543971,0.766994579401727,3,2,13,3,3,1,0.3,2,3,0.225,7,0,0.411764705882353
0.19047619047619,0,3,0.896921975662133,1,0.857142857142857,1,2,3,1,0.442857142857143,3,1,2,3,2,0.101790416008425,0.273920899417788,1,1,23,4,4,1,0.2,3,3,0.2,7,0.333333333333333,0.411764705882353
0.428571428571429,0,3,0.0816034359341446,2,0.178571428571429,2,4,2,2,0.771428571428571,3,2,5,2,1,0.207056345444971,0.029110620357358,6,1,20,4,4,2,0.175,0,3,0.075,2,0,0.0588235294117647
0.785714285714286,1,2,0.750178954903364,2,0.25,4,2,1,2,0.328571428571429,1,3,5,4,3,0.507688256977357,0.925757879943786,2,1,15,3,4,0,0.45,2,3,0.1,2,0,0.176470588235294
0.5,0,3,0.87831066571224,3,0.107142857142857,4,2,4,1,0.242857142857143,2,2,8,3,2,0.257661927330174,0.501746637221442,4,1,14,3,3,1,0.425,1,4,0.375,11,0.333333333333333,0.529411764705882
0.166666666666667,0,3,0.613457408732999,3,0.964285714285714,3,2,1,2,0.157142857142857,2,2,8,3,2,0.401790416008425,0.913109817305762,2,1,18,3,4,0,0.15,3,3,0.05,2,0.133333333333333,0.117647058823529
0.642857142857143,0,3,0.869005010737294,2,1,3,4,3,2,0.757142857142857,3,1,7,4,3,0.128646656134808,0.307488456133307,5,1,13,3,2,0,0.225,2,2,0.15,5,0,0.176470588235294
0.476190476190476,0,3,0.187544738725841,2,0.0714285714285714,5,6,4,1,0.0285714285714286,3,2,7,3,3,0.174196945760927,0.00835173659907649,3,2,20,4,2,0,0.475,2,3,0.075,2,0.133333333333333,0.117647058823529
0.285714285714286,0,3,0.240515390121689,2,0.607142857142857,3,2,1,1,0.642857142857143,3,1,7,3,3,0.0854660347551343,0.875968680987753,1,1,14,3,3,0,0.125,4,2,0.125,4,0,0.235294117647059
0.333333333333333,0,2,0.420186113099499,3,0.285714285714286,2,4,4,2,0.0714285714285714,1,2,8,4,1,0.192680358083202,0.831881148363782,0,1,17,3,4,3,0.225,2,4,0.2,7,0,0.411764705882353
0.285714285714286,0,3,0.948460987831067,2,0.0357142857142857,1,4,2,2,0.0714285714285714,2,1,3,4,3,0.0901000526592944,0.364103593655892,0,1,13,3,4,0,0.15,3,3,0.125,3,0.0666666666666667,0.117647058823529
0.547619047619048,0,2,0.540443808160344,2,0.321428571428571,3,2,4,2,0.871428571428571,2,4,4,1,1,0.851606108478146,0.433406946396306,4,1,13,3,2,1,0.525,2,2,0.175,6,0.466666666666667,0.411764705882353
0.0238095238095238,0,3,0.772369362920544,2,0.0714285714285714,1,4,2,1,0.7,3,1,3,2,3,0.0249605055292259,0.562457337883959,1,1,14,3,4,0,0.025,3,3,0.025,0,0,0
0.523809523809524,0,2,0.925554760200429,2,0.892857142857143,3,4,2,1,0.342857142857143,3,2,7,2,1,0.242022116903633,0.257378036538848,1,1,11,3,1,1,0.5,2,3,0.5,7,0.133333333333333,0.764705882352941
0.404761904761905,0,3,0.400858983536149,3,0,5,3,3,2,0.914285714285714,3,3,8,2,2,0.331016324381253,0.375225858261393,1,1,13,3,1,2,0.25,3,3,0.25,8,0,0.352941176470588
0.833333333333333,0,3,0.954903364352183,3,0.178571428571429,2,3,2,2,0.0571428571428571,3,2,9,3,2,0.0682991047919958,0.56024894599478,2,2,20,4,4,1,0.325,3,1,0.175,7,0.266666666666667,0.294117647058824
0.642857142857143,0,3,0.0658554044380816,2,0.285714285714286,3,2,2,2,0.428571428571429,3,2,3,2,1,0.0705107951553449,0.353623770327244,8,1,18,3,3,1,0.5,2,1,0.425,9,0,0.882352941176471
0.333333333333333,0,2,0.619183965640659,3,0.25,3,3,2,1,0.185714285714286,3,3,8,4,3,0.420695102685624,0.541859064444891,1,1,14,3,4,0,0.225,2,3,0.225,8,0.2,0.411764705882353
0.261904761904762,0,1,0.997852541159628,2,0,1,6,4,2,0.157142857142857,3,2,5,3,2,0.174302264349658,0.971250752860871,1,1,13,3,1,1,0.25,1,3,0.25,7,0,0.529411764705882
0.952380952380952,0,3,0.746599856836077,2,0.285714285714286,3,4,2,1,0.642857142857143,2,1,7,2,2,0.12306477093207,0.392652077896005,4,2,20,4,2,1,0.225,3,2,0.025,0,0,0
0.523809523809524,0,3,0.377952755905512,3,0.107142857142857,4,3,3,2,0.528571428571429,2,3,8,4,2,0.518483412322275,0.259305360369404,7,1,11,3,1,1,0.375,2,2,0.3,11,0.133333333333333,0.647058823529412
0.380952380952381,0,2,0.143879742304939,3,0.0357142857142857,4,3,3,1,0.642857142857143,3,1,9,3,2,0.0643496577145866,0.370206785785987,6,1,18,3,4,1,0.15,3,3,0.1,3,0.0666666666666667,0.117647058823529
0.0952380952380952,0,3,0.82605583392985,2,0.642857142857143,1,4,3,2,0.714285714285714,3,1,7,4,2,0.0691943127962085,0.397430234892592,1,1,24,4,1,2,0.05,6,3,0.05,2,0.133333333333333,0.117647058823529
